id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Month
19640770,Trout lake stunner,127268496,Michelle,,Kensington-Cedar Cottage,49.26039368,-123.0617831,Entire home/apt,131,31,32,2018-12-09,1.75,1,156,01-Jan
19644272,Private Suite near Langara Canada Line,30297644,Vinh,,Sunset,49.2253346,-123.1050079,Entire home/apt,115,2,48,2019-01-06,2.63,1,175,01-Jan
19656712,2 bdrm plus den in the heart of Vancouver downtown,15474940,Natalia,,Downtown,49.27701533,-123.1152019,Entire home/apt,500,30,0,,,1,365,01-Jan
19660993,Fab NEW Listing - Fantastic Value!,2395141,Ali,,Downtown Eastside,49.28050804,-123.1092813,Entire home/apt,329,31,97,2019-01-05,5.79,2,0,01-Jan
19661019,Two Bedroom Suite in Vancouver Renfrew Heights,138418516,Jerry,,Renfrew-Collingwood,49.24877942,-123.0477061,Private room,150,3,31,2019-01-03,1.7,1,162,01-Jan
19661137,Vancouver Heights Garden Suite .,97013500,Heather,,Hastings-Sunrise,49.28612719,-123.0252361,Entire home/apt,90,2,43,2019-01-03,2.35,1,51,01-Jan
19662425,Room Near UBC Vancouver,138436761,Fahad,,Dunbar Southlands,49.25717798,-123.1949691,Private room,45,30,2,2017-08-19,0.11,1,0,01-Jan
19664341,Hastings Sunrise Experience,129953174,Erica,,Hastings-Sunrise,49.28998939,-123.0428607,Entire home/apt,100,2,115,2019-01-11,6.3,1,243,01-Jan
19676985,Heart of Vancouver Private Room!,85217990,Nick,,Fairview,49.25797625,-123.1221028,Private room,54,1,101,2019-01-02,5.47,1,10,01-Jan
19680779,Urban Oasis,2512105,Levon,,Grandview-Woodland,49.28291421,-123.061522,Entire home/apt,150,3,17,2018-12-28,0.92,1,0,01-Jan
19681925,2BR COZY FAMILY HOME- CLOSE TO UBC/YVR/DT+SHOPS,34696573,Cammy,,Kerrisdale,49.22184449,-123.1589497,Entire home/apt,280,2,41,2018-12-03,2.7,3,236,01-Jan
19682594,2bdr Newly Reno Entire Suite in Mount Pleasant,66964288,Denelle,,Mount Pleasant,49.25849244,-123.111338,Entire home/apt,119,30,23,2018-09-02,1.26,4,92,01-Jan
19683176,Heart of Downtown Vancouver - 99 Walk Score!,71391893,Stefan,,West End,49.28251354,-123.1281957,Entire home/apt,65,30,45,2018-12-24,2.49,1,0,01-Jan
19697558,Chic Kitsilano Character Home,36040844,Deb And Jim,,Kitsilano,49.25926366,-123.1658784,Entire home/apt,249,4,64,2019-01-02,3.63,3,204,01-Jan
19697718,Kitsilano 5 star Lane House,36040844,Deb And Jim,,Kitsilano,49.25913905,-123.1643566,Entire home/apt,100,3,77,2018-12-18,4.37,3,197,01-Jan
19712884,Modern Loft | 2-Levels w/Balcony (shared room),1522256,Natalia,,Downtown Eastside,49.28259508,-123.1080266,Shared room,179,1,7,2018-09-23,0.38,3,365,01-Jan
19712985,Yaletown penthouse GREAT LOCATION -ROOF TOP PATIO,93231356,Marcia,,Downtown,49.27910948,-123.1191887,Entire home/apt,190,30,5,2018-10-27,0.3,1,348,01-Jan
19714403,Spacious Room ❤️ Main Floor W/ Apple TV & Sofa,25918753,Colin,,Renfrew-Collingwood,49.25797004,-123.0450892,Private room,45,1,40,2019-01-04,2.26,15,74,01-Jan
19722524,Enjoy your Stays 2 Bedrooms with 1 bathroom,111299235,Tam,,Renfrew-Collingwood,49.25794109,-123.026385,Entire home/apt,121,2,31,2018-12-17,1.7,2,77,01-Jan
19735821,★Quiet Getaway★Private Deck | Prime Location | 2BD,20536243,Ami,,South Cambie,49.25491171,-123.1220367,Entire home/apt,216,2,6,2018-07-29,0.33,1,0,01-Jan
19736545,SPARROWS NEST - BEST LITTLE ROOM TO REST,135069941,Cindy,,Dunbar Southlands,49.23308219,-123.1979873,Private room,100,1,46,2018-09-16,2.52,1,179,01-Jan
19738443,"DT,Entire Home,Near Arena/Free Parking/Breakfast",48080962,Ron & Sara,,Downtown,49.27807427,-123.1066579,Entire home/apt,308,1,24,2018-12-30,1.33,1,39,01-Jan
19744355,"Heart of Downtown Room , 12 min walk to beach :)",967999,Haider,,Downtown,49.2794722,-123.1261804,Private room,85,1,81,2018-12-10,5.97,1,135,01-Jan
19747962,"Prime Spot in Kits! By Transit, UBC, DT, Food",139293329,Arvin,,Kitsilano,49.26801258,-123.1526956,Private room,69,1,42,2018-09-30,2.27,1,0,01-Jan
19752991,Your Hide Away,74456980,Beverly,,Renfrew-Collingwood,49.24993223,-123.0364706,Private room,60,3,15,2018-09-22,0.82,2,87,01-Jan
19762397,Prime Downtown Vancouver - junior 1 bedroom,24203518,Eleanor,,Downtown,49.28109259,-123.1231876,Entire home/apt,96,30,11,2018-11-17,0.69,2,312,01-Jan
19769954,Central Loft in Historic Gastown Vancouver,19748213,Charlie,,Downtown Eastside,49.28329283,-123.1024229,Entire home/apt,100,30,75,2018-12-01,4.09,7,55,01-Jan
19788289,"Kitsilano Hidden Gem
Now can sleep up to 4",29581535,Despena,,Kitsilano,49.26564702,-123.1637851,Private room,159,1,26,2018-10-31,1.46,2,107,01-Jan
19791304,convenient room in central Vancouver,139762948,Jervis,,Sunset,49.22823087,-123.0956837,Private room,76,1,33,2019-01-03,1.88,3,365,01-Jan
19791653,Comfortable room in central Vancouver,139762948,Jervis,,Sunset,49.22691777,-123.0975154,Private room,125,1,21,2018-10-29,1.2,3,119,01-Jan
19792418,Dreamy Hideout in Lively Walkable Neighbourhood,57488206,Jessi,,Hastings-Sunrise,49.28348588,-123.0545836,Private room,46,2,52,2018-12-04,2.86,3,0,01-Jan
19798031,Spac. executive townhome in the heart of Downtown,64206430,Eduardo,,Downtown,49.27471396,-123.1221122,Entire home/apt,195,30,12,2018-10-11,0.87,2,147,01-Jan
19798566,2 bd condo w/ city+mtn views; 30day min,64053004,Sarah,,Fairview,49.25991451,-123.1160117,Entire home/apt,275,30,15,2018-10-04,0.85,1,76,01-Jan
19804238,Cute East Van 1 bed suite,105398194,Tyler And Alli,,Hastings-Sunrise,49.27740353,-123.0353575,Entire home/apt,76,1,39,2019-01-11,2.15,1,62,01-Jan
19805434,Bright & Airy 1 Bedroom Plus Den On Oak,139891966,Ishtar,,Fairview,49.26018142,-123.1281407,Entire home/apt,100,30,2,2018-05-04,0.12,27,287,01-Jan
19813111,Vancouver best location 3mins walk to Skytrain!!!!,137404009,Jun,,Oakridge,49.22847887,-123.1141191,Private room,54,1,79,2018-12-31,4.9,1,82,01-Jan
19826523,Beautiful Private Room in Vancouver.,123037854,Maximiliano,,Killarney,49.23165139,-123.0256663,Private room,45,7,10,2018-08-14,0.55,1,0,01-Jan
19829172,5 mins to Downtown! Modern suite on Commercial Dr.,79902059,Nami,,Grandview-Woodland,49.26271297,-123.0714103,Entire home/apt,155,30,44,2018-08-26,2.46,2,180,01-Jan
19830990,Large Studio with Panorama Views in Yaletown!,14295414,Alex,,Downtown,49.27860003,-123.1208195,Entire home/apt,200,30,4,2017-09-04,0.22,1,0,01-Jan
19831337,Bright and Cozy Garden Suite,4134885,Fenton,,Hastings-Sunrise,49.2776949,-123.0555581,Entire home/apt,161,3,24,2018-12-30,1.31,1,0,01-Jan
19858020,"Private, beautiful 2 bedroom home in Vancouver!",18874345,Billy,,Hastings-Sunrise,49.27739903,-123.0435272,Entire home/apt,150,1,66,2019-01-03,4.07,1,180,01-Jan
19858624,Small Rm Near Skytrain (Broadway/Commercial Drive),15601435,Kwang,,Kensington-Cedar Cottage,49.26085101,-123.065635,Private room,40,4,15,2018-10-30,1.72,2,73,01-Jan
19860252,155 1 BED IN YALETOWN,600607,Bruce,,Downtown,49.27747517,-123.1220557,Entire home/apt,88,180,0,,,52,193,01-Jan
19862607,"Renovated, bright craftsman home - 3BED 2BATH",23953859,Dave,,Mount Pleasant,49.26197422,-123.0904481,Entire home/apt,199,3,8,2018-12-31,0.45,2,0,01-Jan
19866598,Beautiful Private Home - Great Location 3 bedrooms,113812826,Donald,,Renfrew-Collingwood,49.24049733,-123.0400586,Entire home/apt,421,2,26,2018-12-20,1.52,6,323,01-Jan
19878612,Skyview Downtown Station 2bed2bath+Parking!,41069561,Dan,,Downtown,49.27869649,-123.1088825,Entire home/apt,450,30,57,2018-09-02,3.23,5,90,01-Jan
19879167,Elegant Private Room in Historic Mt Pleasant Home,31913507,Katelin,,Mount Pleasant,49.25871919,-123.0803808,Private room,96,1,33,2018-12-28,5.96,3,177,01-Jan
19890040,Brand New Private Modern Boutique 1 Bedroom Suite,8145852,Nicole,,South Cambie,49.2512712,-123.1262427,Entire home/apt,249,1,24,2019-01-01,1.41,4,365,01-Jan
19893714,Lilly Pad Suite,91911638,Antonio,,Hastings-Sunrise,49.27425913,-123.0385315,Entire home/apt,80,5,25,2019-01-10,1.65,1,312,01-Jan
19893876,Garden Rental in the a Heart of Kitsilano,140847485,Daniel,,Kitsilano,49.26692216,-123.1838818,Entire home/apt,150,3,75,2019-01-07,4.2,1,265,01-Jan
19894347,Luxurious Coal Harbour Downtown Vancouver views,134758907,Vida,,Downtown,49.2899288,-123.1252264,Entire home/apt,96,30,5,2018-07-29,0.3,8,193,01-Jan
19913834,Homey Holistic Space,5452811,Sherry,,Dunbar Southlands,49.25706532,-123.1825011,Private room,80,1,50,2018-12-10,2.8,2,173,01-Jan
19915265,Character apartment good location,141065817,Lisa,,Fairview,49.26263108,-123.1410781,Entire home/apt,206,2,4,2018-07-21,0.23,1,0,01-Jan
19915935,DOWNTOWN VANCOUVER - 1 BDRM/1BATH with VIEW,48874519,Angie,,West End,49.28428907,-123.1334402,Entire home/apt,127,30,8,2018-09-25,0.47,2,31,01-Jan
19925483,"Kitsilano Studio (Near Downtown, UBC & Beaches)",29662800,Christina,,Kitsilano,49.26459231,-123.1661647,Entire home/apt,85,2,92,2019-01-04,5.17,1,70,01-Jan
19931091,Top Floor Kitsilano Studio Great View,141214749,Adriano,,Kitsilano,49.2660767,-123.1489405,Entire home/apt,200,10,17,2018-11-05,0.96,1,26,01-Jan
19931966,Gorgeous views Coal Harbour Vancouver Downtown,134758907,Vida,,Downtown,49.28990684,-123.1263724,Entire home/apt,85,5,4,2018-11-29,0.29,8,38,01-Jan
19945141,Utramodern & Chic Corporate & Leisure @ Downtown!,38459934,Alejandro,,Downtown,49.28097423,-123.1183152,Entire home/apt,118,31,2,2018-08-14,0.12,26,0,01-Jan
19945552,Renovated Movie District Estate Home - Location!,141355071,Brian,,Shaughnessy,49.23484399,-123.1475024,Entire home/apt,618,2,35,2018-12-30,1.98,1,107,01-Jan
19946831,Modern 1 Bedroom Suite on West Side of Vancouver,141368965,Carolyn,,Kerrisdale,49.23029581,-123.1568031,Entire home/apt,119,1,61,2018-12-29,3.57,1,230,01-Jan
19949184,1BR PENTHOUSE | Heart of Downtown | Great view!,20244585,Igor,,Downtown,49.2769841,-123.1297489,Entire home/apt,188,1,89,2019-01-09,5.18,1,247,01-Jan
19953104,Yaletown apartment with ocean view,136206708,Adrianne,,Downtown,49.27422947,-123.1281573,Entire home/apt,249,30,26,2018-08-26,1.46,1,0,01-Jan
19953194,2 bdrm near Commercial Drive (License: (Phone number hidden by Airbnb),7774356,Brian,,Kensington-Cedar Cottage,49.25901495,-123.072187,Entire home/apt,125,2,13,2018-09-09,0.74,1,87,01-Jan
19953963,Fairview Townhouse Sanctuary w Private Rooftop,4292086,Anne,,Fairview,49.2628838,-123.1226835,Entire home/apt,195,30,33,2018-09-04,1.83,9,336,01-Jan
19954145,Spacious  One bedroom in Kitsilano,118877411,Ellen,,Kitsilano,49.26473114,-123.1575529,Entire home/apt,84,30,3,2017-08-13,0.17,3,172,01-Jan
19969790,Stanley Park vacation - long term,106455648,Tash,,West End,49.29167571,-123.1356972,Entire home/apt,76,5,14,2018-09-24,0.79,1,2,01-Jan
19971729,Beautiful/Spacious One Bedroom Close to Everything,14105025,Shalini,,Kitsilano,49.26327869,-123.1589046,Entire home/apt,150,40,3,2018-06-15,0.17,1,0,01-Jan
19974553,Spacious guest suite near Downtown Vancouver,76990659,Sony,,Hastings-Sunrise,49.28563376,-123.0290021,Entire home/apt,100,2,52,2018-12-25,2.88,1,46,01-Jan
19981460,"The California Room, sunny room w half bathroom",45662126,Lovely Vancouver,,Riley Park,49.24991563,-123.1100154,Private room,100,1,54,2019-01-11,3.03,5,63,01-Jan
19981757,Spectacular modern 2 bedroom with stunning view !,15546774,Ali,,Downtown,49.2835171,-123.1212182,Entire home/apt,161,30,18,2019-01-01,1,3,96,01-Jan
19984705,Beautiful Loft in the heart of Gastown,15897416,Matthew,,Downtown Eastside,49.28287158,-123.1042803,Entire home/apt,199,3,44,2018-12-14,2.46,2,234,01-Jan
19988217,Casa di La Regina,63313394,Lisa,,Kensington-Cedar Cottage,49.24557522,-123.0846428,Private room,100,1,6,2018-08-08,0.34,3,0,01-Jan
20002260,Garden Suite for large group,141955126,Rachel,,Oakridge,49.23290949,-123.1304412,Entire home/apt,275,2,8,2018-08-20,0.46,1,0,01-Jan
20015267,Cozy spacious bedroom in aubutus Vancouver,142102312,Coco,,Arbutus Ridge,49.2550606,-123.152717,Private room,90,2,6,2018-10-04,0.48,2,178,01-Jan
20018466,Bright 2 Bed 2 Bath. Steps to the Beach.,142144020,Abdul,,West End,49.27673346,-123.1337673,Entire home/apt,300,2,52,2019-01-01,2.92,1,176,01-Jan
20031325,Best Hood in YVR-close to everything-Commercial Dr,50729893,Jackie,,Kensington-Cedar Cottage,49.25938273,-123.0739746,Private room,65,1,39,2019-01-08,2.25,1,47,01-Jan
20033037,Downtown furnished  2 bedroom renovated,6848356,Tina,,Downtown,49.28179709,-123.1247268,Entire home/apt,350,30,7,2018-10-16,0.4,5,316,01-Jan
20038930,Stylish Downtown Vancouver Loft: Free Parking!,116153176,Isabelle,,Downtown,49.27989846,-123.1209585,Entire home/apt,161,2,92,2018-12-30,5.53,1,0,01-Jan
20040056,"Very Cozy, Very Home-like, near PNE",40840488,Maret,,Hastings-Sunrise,49.28597776,-123.0485385,Private room,38,2,5,2018-08-29,0.29,2,0,01-Jan
20048941,D46 - stylish 2 bedroom in Vancouver Downtown,30899,Rami,,Downtown,49.27628351,-123.1141332,Entire home/apt,179,60,1,2018-02-06,0.09,28,339,01-Jan
20052496,Spacious 3 bedroom! Close to bus/grocery.,73472748,Pat & Julie - Your Hosts!,,Kerrisdale,49.22028703,-123.1572327,Entire home/apt,141,30,9,2018-08-29,0.51,3,243,01-Jan
20054770,NEW PROMO! 2BR in Olympic Village! FREE Parking!,136134176,Galina,,Mount Pleasant,49.27173599,-123.1065585,Entire home/apt,129,1,103,2019-01-07,5.89,1,240,01-Jan
20057440,Olympic Village Waterfront Gem!,6882587,Sean,,Mount Pleasant,49.27039567,-123.1012135,Entire home/apt,199,2,45,2018-12-25,2.59,1,175,01-Jan
20069901,3-Bedroom Suite in Cool Restaurant District,10422007,Bruce,,Riley Park,49.24996951,-123.101444,Entire home/apt,190,1,76,2019-01-09,4.44,1,143,01-Jan
20073140,DROPLET teardrop trailer,9952040,Pascal,,West End,49.28301379,-123.1369956,Entire home/apt,89,2,13,2018-10-28,0.8,1,307,01-Jan
20074263,New Luxury Executive Vancouver Central Park 1BR,140239574,Waka,,Renfrew-Collingwood,49.23408699,-123.0241954,Entire home/apt,130,1,116,2019-01-07,6.6,2,165,01-Jan
20076543,cozy ROOM in best LOCATION with nice PEOPLE,142725532,Taha,,Kitsilano,49.26336908,-123.1722972,Private room,54,30,24,2018-08-31,1.35,1,89,01-Jan
20077284,Brand New Reno Kits Character Home 2200sq feet,115724737,Jenny,,Kitsilano,49.26804297,-123.183082,Entire home/apt,401,3,18,2018-09-25,1.03,2,13,01-Jan
20088165,East Van Oasis,6939645,Lisa,,Grandview-Woodland,49.27961829,-123.0678782,Private room,46,2,47,2019-01-02,2.69,1,71,01-Jan
20088874,Garden Studio off Commercial Drive!,140915610,Rima,,Grandview-Woodland,49.27245571,-123.0665399,Entire home/apt,90,2,69,2018-12-24,3.94,1,66,01-Jan
20090741,Gorgeous luxury 1 bedroom + den DOWNTOWN Vancouver,134758907,Vida,,West End,49.29259145,-123.1363644,Entire home/apt,70,30,2,2018-06-30,0.28,8,103,01-Jan
20093556,East Vancouver Oasis,2729297,Mark,,Kensington-Cedar Cottage,49.24632132,-123.0791413,Private room,127,2,12,2018-10-05,0.73,1,363,01-Jan
20094970,Private guest room with balcony in Vancouver,142908058,Sameer,,Renfrew-Collingwood,49.23514004,-123.046731,Private room,50,2,44,2018-11-24,2.5,1,107,01-Jan
20095858,New Urban Modern Main St Coach House Free Parking,47192202,Al & Shirley,,Riley Park,49.24407264,-123.0996845,Entire home/apt,88,2,74,2019-01-11,4.21,6,292,01-Jan
20097144,Riviera Kottage Room #4 kings Bed,54384378,Vijay,,Kitsilano,49.26832595,-123.1704784,Private room,89,1,78,2018-12-22,4.47,2,110,01-Jan
20122062,"Luxury Private Guest House w/
Designer Finishings",8267347,Tanis,,Shaughnessy,49.24935896,-123.1364633,Entire home/apt,280,2,17,2018-10-03,0.98,1,77,01-Jan
20136300,Riviera Kottage Room #1 Queen Bed,54384378,Vijay,,Kitsilano,49.2676272,-123.1715945,Private room,69,1,51,2018-12-31,2.88,2,126,01-Jan
20136427,"UBC Langara Emily Carr Student House, Room A",69139395,Lisa S,,Riley Park,49.23324697,-123.0983068,Private room,42,30,2,2018-12-21,0.16,5,43,01-Jan
20142438,A Slice of Life on 7th Ave - no caminho do bem,20781723,Osama,,West Point Grey,49.26521111,-123.1864748,Entire home/apt,175,2,16,2018-08-01,0.92,1,0,01-Jan
20155636,Garden Level Two Bedroom Suite: Heart of Kitsilano,34694656,Mike,,Kitsilano,49.26674446,-123.1671146,Entire home/apt,285,2,48,2018-10-21,2.77,1,103,01-Jan
20156152,Westside Garden Suite,143428351,John,,Shaughnessy,49.23785282,-123.1505368,Entire home/apt,141,30,51,2018-09-01,2.88,1,73,01-Jan
20157644,"Cozy Guest Suite, FREE parking near PNE.",15587158,Grace,,Hastings-Sunrise,49.28293457,-123.0465221,Entire home/apt,68,1,117,2018-12-25,7.03,1,8,01-Jan
20164271,Cozy Corner Room in East Vancouver,21745686,Paige,,Grandview-Woodland,49.28396024,-123.0616197,Private room,45,1,4,2017-09-15,0.23,1,0,01-Jan
20189915,Modern & Bright Kitsilano Studio,39840836,Jacob,,Kitsilano,49.26517808,-123.1556246,Entire home/apt,135,2,86,2019-01-09,4.9,1,195,01-Jan
20190598,"UBC Retreat: Big, Bright Bedroom in Stunning Spot",13829661,Silvia,,Dunbar Southlands,49.23557261,-123.2045472,Private room,76,2,31,2018-10-08,1.84,1,84,01-Jan
20192706,Gorgeous Penthouse - bi-weekly cleaning included,21068516,Christy,,Kitsilano,49.27015838,-123.1470463,Entire home/apt,153,31,3,2018-09-26,0.22,1,225,01-Jan
20193944,Outstanding Location In Beautiful Kitsilano.,143796071,Dan,,West Point Grey,49.26854209,-123.2135063,Private room,131,31,15,2018-08-29,0.87,3,168,01-Jan
20198018,Near Downtown garden private rooms by skytrain,9393127,Heidi Carol,,South Cambie,49.25091645,-123.1167424,Private room,53,2,6,2017-10-01,0.34,2,0,01-Jan
20208766,Large 1 bedroom apartment in central Vancouver,143937430,Stephanie,,Fairview,49.26257464,-123.1402098,Entire home/apt,96,2,87,2018-12-27,5.01,4,109,01-Jan
20209528,Beautiful Loft in Historic Gastown,97675775,Bryce,,Downtown Eastside,49.28275535,-123.1045608,Entire home/apt,275,2,24,2019-01-03,2.83,1,64,01-Jan
20215396,2 Bdrm Garden Suite in the hub of popular Main St,14336814,Jo-Anne,,Riley Park,49.25496045,-123.0967425,Entire home/apt,133,1,73,2018-12-31,4.16,1,234,01-Jan
20234950,BRIGHT & MODERN family home in central Vancouver.,144165261,Ken,,Mount Pleasant,49.26020298,-123.1045902,Entire home/apt,500,3,1,2018-08-17,0.2,1,0,01-Jan
20234976,100 Walk Score - Private room and bath ++,135746482,Zac,,West End,49.2909294,-123.1344956,Private room,159,2,7,2018-08-20,0.42,1,179,01-Jan
20235568,Yaletown / Downtown Vancouver Luxury Living #4,58766804,Shelley And Doug,,Downtown,49.27805399,-123.1213077,Entire home/apt,96,30,5,2018-12-22,0.31,2,26,01-Jan
20245115,✴️A2 Shared room- long term (30 days) ▫️◽️◻️ ⬜️,112428771,Valeria,,Grandview-Woodland,49.27699394,-123.0727167,Shared room,49,30,9,2018-08-31,0.52,5,334,01-Jan
20246173,"Amazing Downtown Location, Modern - Sleeps Four!!!",144288456,Karen,,Downtown,49.27999358,-123.1234663,Entire home/apt,109,1,128,2019-01-08,7.3,1,50,01-Jan
20247256,2 Bedroom Vancouver Oasis with Stunning Views,3653723,Katherine And Shaun,,Riley Park,49.25448109,-123.1015107,Entire home/apt,295,2,42,2018-12-14,5.75,1,29,01-Jan
20254494,Quite full furniture bedroom,124635937,Athena,,Victoria-Fraserview,49.22875002,-123.0520561,Private room,45,1,6,2018-09-23,0.35,6,336,01-Jan
20254699,Nice full Furnture bedroom,124635937,Athena,,Victoria-Fraserview,49.22979092,-123.0522694,Private room,45,1,5,2018-12-27,0.29,6,365,01-Jan
20256716,New home near Skytrain-mins from Downtown,90158072,Tony & Annette,,Hastings-Sunrise,49.26253163,-123.0473808,Private room,94,1,35,2018-12-31,2.07,2,245,01-Jan
20261505,PacificView 2 Bdrm SubPH Suite Heart of DT+Parking,142988147,Vic,,Downtown,49.28079436,-123.1259688,Entire home/apt,249,1,66,2018-08-24,3.77,1,0,01-Jan
20266463,*NEW* Luxury Modern/Contemporary Home with a view.,140239574,Waka,,Renfrew-Collingwood,49.23390566,-123.0245469,Entire home/apt,127,1,106,2019-01-08,6.03,2,151,01-Jan
20267334,Beautiful open-concept downtown Vancouver loft,38970146,Karl,,Downtown Eastside,49.27858622,-123.0981687,Entire home/apt,126,2,4,2017-09-04,0.23,1,0,01-Jan
20267484,Vacation House in Point Grey,82233702,Nick,,West Point Grey,49.259595,-123.2039863,Entire home/apt,578,2,24,2019-01-02,1.46,1,108,01-Jan
20268813,Lovely 2BR w/ Front Porch Right Next to THE DRIVE!,120944872,Penman Properties,,Grandview-Woodland,49.26847496,-123.0755549,Entire home/apt,180,1,49,2019-01-01,2.84,7,73,01-Jan
20270616,Convenient 1 room suite in central Vancouver,139762948,Jervis,,Sunset,49.22647747,-123.097584,Private room,60,1,26,2018-10-23,1.49,3,283,01-Jan
20280285,Voice controlled SMART ROOM in a PRIME DT location,50239315,Evan Lee,,Downtown,49.27966376,-123.1094698,Private room,145,1,90,2018-10-29,5.18,2,0,01-Jan
20281112,Beautiful Private Home - Great Location 5 bedrooms,113812826,Donald,,Renfrew-Collingwood,49.2425652,-123.0414925,Entire home/apt,655,2,24,2018-12-30,1.6,6,322,01-Jan
20282634,Garden Suite with Private Entrance and Bath,31908859,Sumeet,,Dunbar Southlands,49.25136042,-123.1850052,Entire home/apt,125,2,16,2018-09-15,0.96,1,2,01-Jan
20282977,PANORAMIC VIEW + BEST LOCATION 2BDR DOWNTOWN HOME,3960033,Mona,,Downtown,49.27971629,-123.1092213,Entire home/apt,336,2,74,2018-11-20,4.23,1,217,01-Jan
20283100,Ontario house on the bike path.......blue room,84106538,Tony,,Marpole,49.21631955,-123.1076182,Private room,98,1,3,2018-12-28,0.67,2,250,01-Jan
20284672,"Contemporary, Upscale, Chinatown Retreat",37712788,Fiona,,Downtown Eastside,49.278475,-123.0990059,Entire home/apt,280,6,15,2018-12-22,0.91,1,332,01-Jan
20285210,Amazing Downtown Vancouver Location - 2 BEDROOM,48874519,Angie,,West End,49.28570403,-123.1324824,Entire home/apt,159,30,8,2018-10-17,1.06,2,150,01-Jan
20305245,Private Room w/Private Bathroom-Close to Transit,144832742,Rada,,Hastings-Sunrise,49.26476927,-123.0478152,Private room,54,1,88,2019-01-01,5.08,1,130,01-Jan
20305720,Modern suite in trendy Commercial Drive area,24164059,Theresa,,Grandview-Woodland,49.27455192,-123.0646471,Entire home/apt,155,2,72,2019-01-01,4.28,1,18,01-Jan
20306309,Bright & equipped place in Kitsilano close to UBC,142328775,Bee,,Kitsilano,49.26801766,-123.1773097,Private room,100,7,6,2019-01-04,1.27,1,249,01-Jan
20311673,"Beautiful, south van apartment",70346209,Michaela,,Marpole,49.20289769,-123.1343994,Entire home/apt,139,2,30,2019-01-01,1.73,1,162,01-Jan
20320638,Vancouver Hastings Sunrise - Updated Studio Suite,64990633,Penny And Tomas,,Hastings-Sunrise,49.27503344,-123.0521258,Entire home/apt,85,3,21,2019-01-10,1.48,1,72,01-Jan
20359188,Spacious Kits Apartment,22063658,Dan,,Kitsilano,49.26507306,-123.1615589,Entire home/apt,110,2,3,2019-01-01,0.56,1,0,01-Jan
20361528,Spacious room with own private washroom,11824155,Elsa,,Renfrew-Collingwood,49.24049029,-123.0489948,Private room,42,2,48,2018-11-11,2.76,3,173,01-Jan
20366334,Own Private and Spacious Suite (main floor),11824155,Elsa,,Renfrew-Collingwood,49.23975752,-123.0498578,Private room,50,2,45,2018-10-14,2.59,3,357,01-Jan
20406539,Comfortable Family Home,6523532,Leslie,,Kensington-Cedar Cottage,49.2351733,-123.0880727,Entire home/apt,300,30,0,,,2,180,01-Jan
20408854,2 Superb Suite bedrooms in Kitsilano near beach.,143796071,Dan,,West Point Grey,49.26975372,-123.2127666,Private room,131,31,20,2018-08-26,1.18,3,179,01-Jan
20410182,Master suite Vancouver Point Gray near the beach.,143796071,Dan,,West Point Grey,49.26794922,-123.2149191,Private room,131,31,18,2018-09-21,1.13,3,365,01-Jan
20413544,Modern & Luxurious 2 Bedroom In The Sky! Downtown!,12333610,Johnny,,Downtown,49.27781514,-123.1176861,Entire home/apt,410,2,65,2019-01-13,4.27,1,322,01-Jan
20420497,Vancouver west private queen bedroom#1(kerrisdale),40772079,Jennifer,,Kerrisdale,49.23183087,-123.1513468,Private room,98,2,11,2019-01-10,1.85,8,168,01-Jan
20420895,44Vancouver Downtown Penthouse.,123995047,Shane,,Downtown,49.27882128,-123.1284529,Entire home/apt,251,1,49,2018-12-30,2.92,5,80,01-Jan
20424449,Spacious Character Home 3 in Heart of East Van,4191094,Kelly,,Renfrew-Collingwood,49.23635033,-123.0508969,Entire home/apt,285,5,19,2018-11-10,1.15,2,90,01-Jan
20427417,Vancouver west private King bedroom 102(OakPark),40772079,Jennifer,,Marpole,49.21455878,-123.1284532,Private room,127,2,22,2018-12-15,1.29,8,321,01-Jan
20427948,Vancouver west private queen room 101(OAKPARK),40772079,Jennifer,,Marpole,49.21307761,-123.1286632,Private room,98,2,19,2019-01-06,1.11,8,317,01-Jan
20428107,Vancouver west private queen room 202 (OAKPARK),40772079,Jennifer,,Marpole,49.21421811,-123.1279439,Private room,96,2,6,2018-08-10,0.35,8,288,01-Jan
20434400,"Bright, Quiet Room with a Private Bathroom",80436,Marta,,Fairview,49.26432061,-123.1324956,Private room,96,2,9,2018-09-23,0.53,1,0,01-Jan
20435827,"Affordable Cozy room, 15 min to downtown",9352688,Beautifull Vancouver,,Riley Park,49.25035177,-123.1100148,Private room,56,1,81,2018-12-30,4.72,3,38,01-Jan
20436839,"西班牙式高级防震套房连私人厕所只限女生(20分钟可达dt),只限长阻6上",47080508,高文,,Hastings-Sunrise,49.27257167,-123.0513595,Private room,68,185,0,,,2,364,01-Jan
20443265,Budget Housing in the Heart of the City,326082,Brian,,West End,49.28358183,-123.1287727,Private room,100,2,99,2019-01-06,5.83,2,322,01-Jan
20453811,Brand new home with amazing views of the City,146002374,Niki,,Hastings-Sunrise,49.28491777,-123.0272379,Entire home/apt,110,3,42,2018-12-30,2.47,1,83,01-Jan
